food_name,category,price,review,rating,original_taste,taste_reform_scheme,image_url
黄瓜沙拉,小吃,0,s/chinese cucumber salad,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/164/image/image.jpg?Expires=1779176740&Signature=e~d-LrTFCzoETP1O3quQaYj0xzVHV93CygCzqkhwyziwE4~3sCwY1tQBOBPfq~bXfOyU5fRi5fiCXeYiB1no0U~wGa~SGK8IEe9e2Wu~ymSiUokCGtGCfnmUgzfAlIcnOZylom5-II3zO29zsgwYPh14nFqiV2lm-f964BhMqiMa0MTWmM9P01e6td6lqTkEpMkbyxOchp-dO7DSpuDn5V9EHFG67VfJ~-NyEAGYqO3zrJ3fkejK9GeMzJMHHzQQvjkhvUuOxMiQpq~td-Y-gA2cjAxBuVEkcZ2~9m980WZ7i7CNrXMjz5zXnHXRX-ChBb0IhkcLXkM2hghzVzTGDw__&Key-Pair-Id=K204OQ5RWQVDLD
猪肉,中餐,0,猪肉wbab和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/165/image/image.jpg?Expires=1779176740&Signature=YuvzCY5defAe7mHaZ8wFkX1t5S2Ylx1puSXcgplCz5Kfj2oEfyZI~gEOZHt0XkX05aYg3r4OmCpsKAuK2zp1SFO147SIKhSyXKXr-x1ROj3T4jdNbrHIKnqZvIcjzhKY1tXGt7lnqv4qAikKVjnxMSEX0TnIlQ6T8UgM8OYQ~3zZidi3xY6hpgdz8JqDqSb4c~Yo4Y3-Y~HFBlEIFsyI7f0c4xqVWsvtyN79Arc0C-KEPolfIN7zl3AwTQKoDULU9FJGRwtBB62zZqyd1oaJlzig2yIfgBJf2VzVEd4SPDSXIdOKW5Aoi0ChT-M7EVZyfqRY7M5rcAZ1IE6Q3Ag-ew__&Key-Pair-Id=K204OQ5RWQVDLD
和饺子,小吃,0,dan的lion。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/166/image/image.jpg?Expires=1779176740&Signature=paPngsSiI1cLAv7UUeetd~xTgR~gQahCa232eOic4TJEyV8RSh86osDWM4d4Apj9QNDZfjt3Fwz82tqzVpMpVuFN9AAqxwMWUmvoXyAIgcUjezn2No9EVRIm3ZX~EwPqzXcXKdFhVHPebxDTcAB6RBBuLzEGPD8JeYblvL6lXiqoYSG7og4RLYdcAkoqwQXtvKIOEU3LqdKbw9iC~se1fr-0kOXhgcwBK5C9XLjiadPC8yza01QCpH1x6w1nsdsdu0OsHzr5OnYo4FLxiY7rU6p93856HqnBludjNleAaAo5N6LDrKqcUIYrAuuA0z2q7aQ81czhbLHY6AZTD-z2Qw__&Key-Pair-Id=K204OQ5RWQVDLD
炸猪肉配香辣,中餐,0,的epfried猪肉香辣。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/167/image/image.jpg?Expires=1779176740&Signature=gXBW6DR---CXF1QvYhnbHNLJV~EYaUYzox6oimwi5OxVYNxgbKkkIIvgkoSys2vMVZpWPPlyTMY8Bl4kV0tyhiJ5aiB0HUuYgA3osguFDlqEZwmdlrQ07CjxAuPUfKNPS5tXOL-URcpNjBy0NXGR2skllf4rxcLvfxH9gEbM5G-3kPphdeKYCQVgHRN9fHzRcCKlfK6bBuZp5Yo~00M1bgwVrvpnj3DUQM8EHFmtOGJHdd4Qgl21R3mYOAw-3jS4KVY-B4O-DCGBEUDcViIjahFl-HLnyS1VL1YEVpd0~rG7bjuxEVn6Wt-m5sCO3GsJ8GdqQx0TMGVANkLGi3JtmA__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉,中餐,0,so和鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/168/image/image.jpg?Expires=1779176740&Signature=vmykXuMkxMih9qfGBe7EeRFOzKdbsD0xcXMKeSxwjl6DL4VbFJCwG3hGv1QrHsFvVn9n232OoOKrp60eCxIFRA08OzCEUA~YzsOluKyv5w~10APt7QdFWFi~Yng9wBilrRD8czUzRFd6PQ-mipGAoT93otBdSgN8KyhSGu5d34jz0-v7m2igTtaGcjqkDuMfxwalYeNU46FTU9aAan5mvKaiLunS3x3B17C3RoiLwi7ZB36hCqd8wwNdrSBrJPmwgnRpPgvKqxTWCZhotw5WoRW4zoESspC0eKXYuTh6QKvkXLSXEbSjxLHcHvcS4XzeMdrZAPBJhX5zOt61okEqdQ__&Key-Pair-Id=K204OQ5RWQVDLD
红烧四季豆配猪肉,中餐,0,dr和豆类猪肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/169/image/image.jpg?Expires=1779176740&Signature=NNerRJKZ0c9n9i1ZvVdhYRbx0eCdK~xMX2XiIeUfzYzaW9rUzTGXbFnju5cXm0EDJpwbne17WzCLm~6u5eCa~fGuQ8HFKJmiLSZJj1xJVUrfkP50pUpuifQ9pOQRKP3u3zzMGT1EppVOLxeaheZ4poHMWv~Ld3~GHMg1kjoPv-N4kn4TV3ZXzuvJxJ38tvWnZfnADtBNqHZ~OJp8k2mXhrM7fEa4lII4MQu9d-Xp6GueUd5KGUiBRDrSRESC8DnjoOdV7q9BDvU~hkKSuVk6jC7T8qbEPTe6OItDe6N2H-A~Z1Q~IRk0lMA4TgTDTc8Lq44f74Q44J4UQCHnfF~4yA__&Key-Pair-Id=K204OQ5RWQVDLD
饺子配鸡肉卷心菜配,小吃,0,鸡肉卷心菜。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/170/image/image.jpg?Expires=1779176740&Signature=eLy0DQol0TtjFBfBUacFaJ2nxYFH4pe4rpGJsykyEyKbPmPe0pDepeGc0Njb~Axm0nWhnyNZjfAi0KM9vNkF-NZeCXBEjyxLuUUbL8hLUVW88hXxx7rJH-Uh2YzB-JN4RyR6hZvh3tgGzhBzMTtgdqPrdYiROQ4bU6luUpbkW08jEWzBNL01jXdURY0PVaEZQQuszre3lFv6-vGByiJ2EN3iZ8gJOjSyre1q3t7REHRWQnXFcqG328mVPQ4f5NxEClVrWfCvOSssGhOlRM5jA8DI-D-TmJJAzDJ6tzuDeN~XYdBSqIfo-NZQpCFULJWp~TdTwNr1tggntWgpSRQydQ__&Key-Pair-Id=K204OQ5RWQVDLD
饺子配猪肉配,小吃,0,猪肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/171/image/image.jpg?Expires=1779176740&Signature=AbNnUNawthAO6Bfmg5G3GPG96HKLeqR-aRPYaSRjOB76aQbTJZ6ro48hCj-GCrxRnJUC0XtL6Grzkau4sRflG4p~K7J5zf9cKyX05vvpYCzUtp3iq5ottNtaq9RztmXXiSSiIrfzEK7nZAohlDuRm7I6UC5rRliBiwSrPlGA8xs~1zeGV6zRoiSBcnQVjUfQgJcZ~ZYcAFhrAhqo~lhUtbGLOpr54KIar5VkAQqXLWldZB0rD2FsrkBtB~ATR6CY94OWbuu~23gP7gtkH3DNhPsBzGajh2l9YyLXO8dne~15gx~hjeEw~8Bz6jePwShkQmguoqFx8xG2ZQcivehJjA__&Key-Pair-Id=K204OQ5RWQVDLD
饺子配配,小吃,0,s/chinese dumplings with edamame shiitake filling,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/172/image/image.jpg?Expires=1779176740&Signature=lNGSq2pAv2efdVtd5gO0imYdxmM58sPMCeyHbF~wXgHVmJqQN3JTRx1cFa3Ji5Qxr4uzW4lnLsMddmpeg8BqafD~gvKbWn~zW-JkDIGeCrVFq67C3Ln4LXV8Z~eGg~5YP~kqSk-yVTAT-mG8iW-p06qzZU7klM-LZEWQKCJo8zu2CjulOtJeS~h6seRFhPCkOZek9qEJ4cVry4uj1rJy38rsi780bwcWNu0YkhLdx78OLpFMRqIbWIdgkSt7ddZJrVTRSs4I9o0e9H2agcq1KOgqLUjBl16Q8R4zKrEOgoY8H5MuxdglcjmK8tB-ihxzpJGKawYAw0697mz2KOxYiA__&Key-Pair-Id=K204OQ5RWQVDLD
饺子,小吃,0,s/chinese dumplings,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/173/image/image.jpg?Expires=1779176740&Signature=YVrjYJ19SqCdRrgBrD-whgRnbFpwfZnRczWBOWqcHHjE0Q5FIToiWPiucGOCac4bqg5U1SK5b-EuhEBTHjeHwBQi3jxfsnXEeorpfRWYSGIFOga-yfztCPCO3bssJIWhZlw3fr47mPhWJIa1St3YgM1VnX3-D-PL8V7cpszxDJmR~QyooryzxFfEeSd2Bh~RnXXHlyAYKrEBWcqdaX1-uGnpn~fkbbT56TOjlkk72TM8c3MrFCVUXgKptbT-FVPajfKKrQtuRtYsI0vEMGjlnNGSOJqeg~LLoqZsdOE7bV9A3EQxadk-8lAMmKSLNmwvmb17ma5PYDqjV-Dba5HTVQ__&Key-Pair-Id=K204OQ5RWQVDLD
鸡蛋面配,中餐,0,鸡蛋面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/176/image/image.jpg?Expires=1779176740&Signature=fKHkUKv3MUwUkUyo3icMGEwH-ooRpzi6B8dKHqk3id20dp5J2gHVSdJGgsK4b0wvKt4UXHscUWbrw3KjD4Qba8Dt6Epdun8GVCnDeJlODQrODiJdw039pr2BXRd9Oqm~ioYls9CM5rDLB~9oB9WhaRdMWUHmzuUnwBy0kUgDIE7HKAhBA1cfFtnNLTM3~YQQ8XTkEwbMcON696BxPFCDUOFFXwvTvr1qICbV3yi1lMMc4AtQLJ4T4cc0V2FzqOwZFK4s5ely4-8QWLtvok~ZFrxavmjt3jflsnfXYR-zc5IC-t-4gzje7qVRrFbwFw1Xhnqibjr9rSSraJk8ZG7Y7g__&Key-Pair-Id=K204OQ5RWQVDLD
鸡蛋配蒜香酱汁,中餐,0,鸡蛋pnt蒜香酱汁。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/178/image/image.jpg?Expires=1779176740&Signature=dvdcH9C8YxYW68ujjMkJdH2A-bIB~BYhx2blJ7n~P~Bp4jFzqcMWApvwtATqFCHErZTJlSwNWqeRvHPF96i6nGTQS4SHuVYo0AMLXXmbLDZ9CIekN6DWcBk2UdLLY-tXdoMf5cjkVhw2UQ6r6KyPWZSlA1nXDpM6EgnT7Uh6vghGQD5zp1GLGOLbSEUpNuKlUQ3RiAB9UhtP46h9J8sLq6qhBtSrXkOmQlr5I4Uxv9wib4ptfmaFay8KJBkby5k0cVKu76edwXXqfuA7BhAm6mQZBVLmctc4kR0avp5l~~zGf9mZ6QBmQGQvqX3PuoymqvG0eKgy3sFRKctseNxRKQ__&Key-Pair-Id=K204OQ5RWQVDLD
配鸡肉,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/182/image/image.jpg?Expires=1779176740&Signature=Z031CPqBko7nkSXI6AeV~FBJmQZYC7yPbq3JK8UI4Cj2epTXu7KoTGRe9cLXNkyL-bbWgAernvUTNRDxJ-lN-HrBWOcxBU7NxHNUI~l2Wnl5KtvsHYwHixokZYnhY86o5ItyOKk52BIYMsJjUx1AL9mN7cE6xnPiSMD8jJ8WNwr3Rip-7oSFaz1CQme-gmcIh-l2op1XFM0FIjXShWEY46y7Vkx7ZTEiZgaQACUKpEcjM9DEdX3iASaD263dmJx61C0h9zX7fLedyVHW0Sx2wZyc8BQtFK81xRrwb2J-kQGMgz-Myi19Wg08GkuF0XbLeGvrZqVHkdRBwRtnkdOzqQ__&Key-Pair-Id=K204OQ5RWQVDLD
香辣猪肉卷,小吃,0,香辣猪肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/183/image/image.jpg?Expires=1779176740&Signature=aGr4EAai7Ki9jg-6ZpCqXNkQ5wWxZ6IM2MVBZ~DPGOpEMD66kI5rI5FTDyq60-XEd1SEhWSiUjY5AS7bZPYMt0Kg0Z6JZDE70RBROvUfnQIrFGT1JnP8eF9Rn2bFKUY9kvKwP-sXMgwRsz0qggpe0MvIlpjzSsePIHnFUfyz671DAzLcfvutLBDxFdtx72LN98dMi7QCKcvXU4lMybyXZMj5zNSjXIeRa~EmbkbzgQM2xuL3xWB1SdvGWNabduMgUyuafRM4PLnF772dvrbtuO3MyjXmlkMlaFdQg7lljjHob3BMw~WXQVhYBGhrp8SoutudWDkS~wW1RsWusIJWaw__&Key-Pair-Id=K204OQ5RWQVDLD
烤鸡肉,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/186/image/image.jpg?Expires=1779176740&Signature=D9YFUFl-2~YfwgPR9DEH0Klbl-OSVYOPrFJagqSL758G-yI6xG2Nl1q~2riAOGSOYVAZMDnKWD8YD4E38hrForQ1KiTft2~bTx3Fdtk0wMykYWCswFYeP1u1PLJCdbnvIEw~3KnJDIKh8X6d97JvzNV2NQ9urkrR~9dU6lywUy53hApdgbFOpcGm7woOJHY5g-hf7LfgzT2FXV5Qdbhkny8NnL9icl2n0pXr7GzP3iUMYWN71ncsd8OBvl9RSgIajle~DifTHo0~CXdgxZKeFMDmcBfhmk0lD2PlX1OMH2mNVkqb8V3jZrBUGS7j1--EgPiQ4zerPzsWtULoqzcjtg__&Key-Pair-Id=K204OQ5RWQVDLD
面配西兰花,中餐,0,面条西兰花。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/189/image/image.jpg?Expires=1779176740&Signature=OXzIcyEdthSkr~~O5ZA7~SnDQsqqQjcGNPWv5cswubEqj90S1HxsVtgR8LdOBEs2ZDxBIfdr5WLij21Rzh0QidWg9fAeIZDrKOTIUoMsZx8q39F29DW-PidhFnun7-Fh-6-kuNMg667TAdDLMdwP5Xy-d~h6rEOImirjcnqqroleRqBCAJrVhIHj4TTxub8PsHtbuGJT1kM3~NRXb6v8kOnuKJ7tHr~X6d4sNZNlp~5-4~DQsX5G4t53ncVtMSJUyXM4ohmhgCUuCEyApl3FnSaQYErCNdYkhSFBg-54kpwcoJn~GA-w5x7zIUkmglJPg622Jd~ktEBcX5dkAFxrOA__&Key-Pair-Id=K204OQ5RWQVDLD
炸鸡肉配,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/190/image/image.jpg?Expires=1779176740&Signature=wIZGX6afeqMEN2OSuwRnt3Iu8~QSu1fPYNUKYOBJyrOfVdri3vQS-i5l4aHIvNkXgpYP7JXVBKOKEcPuLQUxuwjajyxb1xThu8yyO-zD8tN0QY7jgPPeM5x9hk0-d-Zwv3wieiik4XiA4H7Ru5hVF3j39UuIMe8IXMa1aGlnO8qOcrRaXaLBud61zX16ZX6nXUM7fSpEa5~a1nRCjIfWV4gIiLVklvHKbcRHY~d0TM7NOqLL3zcjxO6hOF4QxvSaduYZYC36BDH-gKuZ87WfiLL1vfb1k6dkj-A1MLbgehqEtki9pd4tjJkeNt~x4nXgpm6RZ16x7BonTalLzNy9Jg__&Key-Pair-Id=K204OQ5RWQVDLD
炸面,中餐,0,面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/191/image/image.jpg?Expires=1779176740&Signature=JsTEL~zhyEWjEFWA6y0WmIguj70cDsUTqjXtV~zg71aj2Qdjai6lcI78P1oMFfZ90xfy8DcV6u6R0BBc~rM2hP1ZazCRGz62EUleEBcRfH8qxiK5FxblVdE~ElPkyCD9BOkiSk9GDAYX8r~qScRkrVGyuToEGixeiQOqHvnz4E1PecaSdY3sGtE4KuuklfELP2uIbXKaKVirajc7XG-j7xeNthCn96aYzYOABPkf4iqOHU444xVNtyUolZ1bu9tOH96RXMhLD-OQHgHMIGVs5XF7s8WqTokBYBTX6PmHBvRhIgYU986EXzpZqRzu4RtgYYwaN8yVQM5zIqfm32Wn9Q__&Key-Pair-Id=K204OQ5RWQVDLD
炒饭,中餐,0,米饭。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/192/image/image.jpg?Expires=1779176740&Signature=1QVGZhSXjOa6BpWGCisX4-OIPZp0dPdLOHi3Hgr7A8lEFl8Ajmwntc9ul76GXgHwbDEEaD12csBfoZcdzDdihVFqaUl4nQgljW9bX~h5reJ2a3x6Ll2DvxcuZE~gepvNe-fv7chQX9wcWWZxFFRBh4o3Hnt7Btlu0d5f-5o59OaticJAODnQieivPTIp2khze6tyEwZfSR4K-8EjsxC9CYQ1HUnHxnNcmLHRyDiBchtoCqZIGYli0JWhsjdSVhCKfjyfzpIXY7BuRS13Nn67g7mDZ1vEt1D~S9d1crFIYk758N~63QxmuxNc7Yoqhrtj8nKYrk1jTI~bNpkFge2sBw__&Key-Pair-Id=K204OQ5RWQVDLD
炒饭,中餐,0,蒜香bck豆类猪肉米饭。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/193/image/image.jpg?Expires=1779176740&Signature=tkLb17CMfkhbDcWuQbT~cXheHfhW-ce87m38YSB1NnrsDf7bD-XNPburYQcUrbwRwcnlRELHbxei4VlzJmFDsYIG2HC-ex-b1OtSlTErPIX7TbPp3bywjFTeGstBwDABZVUVeayLtExOXR6ByYWReH1LXLvy8~Omh-clujn02ZNAQQwwod4HcvyijNSt0yaAG4Lzp14DCb1FEY9ErrPoaIV64oMd3BWX2YP~ZkAZWl0st2j1U7Mzm5QT59hafncFZjFJY8jNTbqXImEn5-6UIFrCX7qZO8OL3pXN45-adFjcqeSuberdyTtrFvPHHLPVl~KaF6Aqz0gm5mIz00d12A__&Key-Pair-Id=K204OQ5RWQVDLD
四季豆炒,中餐,0,豆类stirfr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/195/image/image.jpg?Expires=1779176740&Signature=XwQj~N0V97oPFwWmnKeDzJ3qRVbaRp~u2loUFLRTu3oOQ-6OGay9l~pDXTedbdo6RcC00KrmaCkdkIPNLTaCV9PobNusbRQMPmybeHiCm-KFuIJNItedslsaNBVhnW4tIA3HGkxCSCRntflmu8J6eyGrtxirMgrviWEBZMFZdk7fzN1ugo3-XNFK0rP2V-nlmtU5Swm-sJ5jON5-D7G-JrDveP~mbL9ow7s3WpfDsFdrWwyCY4XcSGKQJX0-E~Onfpiz07Xfy1YLIL2f~3eLpAVIbGitgxBP6Pn~V8W-sb9jqQfoemCpaKsbUGlnKDW3XVKm1k38PYAvVzv~IesaPg__&Key-Pair-Id=K204OQ5RWQVDLD
墨西哥辣椒鸡肉,中餐,0,墨西哥辣椒鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/203/image/image.jpg?Expires=1779176754&Signature=sGnOwAKyw3QM87LglN4dcb3lPa9dVE09lWZ4jdy2sBt5jmZX1O6oejqOuWNXG9zZ~jUwSal1m-URiGRhCBRYw0351ARhjcB3l1MAcD6VN3EwrXgl9l-Q6uwOva-y6wQcA3aCnL3jA8Wj4q-n7QM7jI~gWZae-MUGPRtk7rcuwLkUrsjkqxfbD4ba2mNsurwuVzOTnV70kktQGkdFKGpRfk015Yj-RBCu2F2Hn8vdsogj8x--fcHlihKNrEo4~YLneMZ0wUsEa5~2lF56kCsZ8MQ-4Xaj-EFW7z1itdmoNZWj9wFlqhKnH~xOveDW1wi9ujVqXsq~nB35GNWqOJNWpQ__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉,中餐,0,raspberr和鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/205/image/image.jpg?Expires=1779176754&Signature=Q44WJfb0f5zEA18pQndBLRIb-fWtbjhIcAQcbiu9-j1v5zemEopSwIqe0Qij0OLUxCs2gSX5~m3APYlsy2OoyWJm6J3l3hsjrkY0BhRlBOxCi~QBdabCeP-7Mb9K~gsWokKUGAHi4XywFh6JrYoXOx9iSTv9kHh3xGTRECdoteGzTnWbkWVUx2GfHNEU~T~GdizqWKIIXzpCuJXQvxb6LSUekLAGmX1g1MkneeqiysJwsz4dQsuAlbpdR11~sSuUWGiWjahMvRJbgnd9Syp8HIVAOY204mctt~Xta-qjU2VZaOAw0fbMpXYWCdxyrfIO9~7cMACpgr1B6323mbzoPQ__&Key-Pair-Id=K204OQ5RWQVDLD
豆腐,中餐,0,s/chinese mabo tofu,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/209/image/image.jpg?Expires=1779176754&Signature=VZoJnJQCWTTmdE~BTrtcIzN6NcAwf~CljqfK-aL2DaaG~LDejxJHwL0g-Iaq3MtXQd4u~7dK-HDAl7yPSBQ-7boN4fEpFFxiLmkLhhTguw9~IaaSLMxBaC8PJaXpDXJvsQ-y~I35JQ3BWrCcDmQBPXwQkQxVSfxZgKGJ7IhqXgujYeY-NVDAVHlxWNG56eh1H8RUdD4HoIiobE1RP1wflJRGzFpYrBuVQ3pTAsUes0a5yEBpm7~Ugs~hMD-HOImLt5BwvFZ73epm4Z5qW-wPPG-o-~4RXmORHygWWG0N5kLX~vSTbo21whAv42PA943MokvbabWlEBncmYE5rUjQrA__&Key-Pair-Id=K204OQ5RWQVDLD
